,label,area,major_axis_length,minor_axis_length,solidity,max_intensity,mean_intensity,min_intensity,surface_area_marchingcube
4,5,613.287,27.489690354416208,0.0,inf,1692.0,654.8755020080321,249.0,611.799665667307
5,6,2142.81,44.59237144888994,5.487863513256691,0.8238636363636364,6514.0,2248.249425287356,601.0,1309.8884063766227
6,7,4504.827,31.610111759919953,15.718642012422196,0.7206461780929866,4421.0,1019.8228540185894,227.0,1855.018679803657
7,8,1110.813,17.36417191146832,8.853664756624529,0.9279835390946503,3902.0,1560.9467849223947,523.0,634.541788042194
8,9,389.154,23.219487524912278,0.0,inf,5583.0,2549.5886075949365,669.0,417.77223019135516
9,10,1157.6100000000001,33.99639757148418,5.417413553701858,0.7532051282051283,8498.0,2197.1617021276597,771.0,806.4392942235531
10,11,11896.29,43.70574868860705,21.262345301767702,0.5773368395888119,15315.0,2834.488198757764,544.0,4009.3634999587525
11,12,4214.193,25.77212695529176,16.892027615069313,0.7913968547641073,7997.0,1900.9433080070135,204.0,1692.424183765482
12,13,3645.2400000000002,30.65517062728687,14.890117713073948,0.762493560020608,9968.0,1510.4574324324324,299.0,1588.3487896667739
13,14,37139.577000000005,64.57280547520027,33.48484110168839,0.6741929714745597,26526.0,4648.034219775847,228.0,7652.967767479924
14,15,50732.874,73.4890633708015,34.41591594337359,0.7957504346146417,19026.0,2846.3763472181763,342.0,9068.21687234088
15,16,428.562,18.009703927161976,0.0,inf,248.0,188.24137931034483,131.0,432.7900795528186
16,17,874.365,25.617001875649095,5.426707874353143,0.9244791666666666,3491.0,1538.5042253521126,639.0,605.2103991793286
17,18,4642.755,27.480857920753035,17.181649907772837,0.7561171279582832,7159.0,1660.2063660477454,473.0,1791.2042208571943
18,19,3241.308,27.617623320721133,15.009964157325355,0.8556566970091027,10025.0,3087.6215805471124,1042.0,1350.5428497743178
19,20,199.50300000000001,15.27539155811008,6.664001874625056e-08,inf,1283.0,919.320987654321,472.0,225.6522293622755
20,21,3780.705,32.26367571931024,14.491732406303797,0.6361375880646498,12137.0,2761.523778501629,696.0,1778.2094132982725
21,22,1935.9180000000001,30.76903425628931,5.492400397917463,0.9024110218140069,10643.0,3436.083969465649,1255.0,1146.378838839566
22,23,33671.673,78.61613351378828,28.8131655925324,0.6857787810383748,13055.0,3319.9713261648744,538.0,7584.007935397942
23,24,236.448,17.98033080405474,0.0,inf,3022.0,1971.7708333333333,829.0,264.2165818782218
24,25,10093.374,38.85931695700412,20.50368217439535,0.9024443955075974,5531.0,1632.0419716935091,397.0,2743.144110257344
25,26,11578.563,41.62297540703528,21.88991507738964,0.6758194364577343,29593.0,6101.770474367156,428.0,3621.0639484735866
26,27,19753.260000000002,49.67615981935455,25.030487953397024,0.7466021225097748,13452.0,3574.167331670823,649.0,4957.348215413803
27,28,2458.074,25.680931318081523,9.14414002061085,0.8966756513926326,2212.0,1259.5470941883768,665.0,1201.9396108482065
28,29,63015.855,74.21728438497647,30.464551509932516,0.7013432017543859,33665.0,3497.5641586867305,569.0,11309.94387394797
29,30,453.192,16.278661667863936,5.386284872967045,0.8803827751196172,1678.0,1053.608695652174,659.0,358.6591064158747
30,31,768.456,16.768825888748047,8.754054030050124,0.899135446685879,4357.0,1835.448717948718,726.0,491.2180979922131
31,32,32792.382,58.111141355465996,30.428207492474332,0.7502958579881656,17229.0,3275.998272495118,605.0,6808.7223643878515
32,33,3440.811,35.599502925533805,13.241021279085325,0.7739612188365651,8149.0,1935.6678596993559,532.0,1497.8355730768594
33,34,41838.981,80.30324145221033,34.814896883958674,0.7077326889425881,15933.0,3428.4001295108023,591.0,8317.105388356638
34,35,591.12,16.308970121453125,5.459627196675594,0.963855421686747,3220.0,1536.8208333333334,636.0,414.8355602058664
35,36,1655.136,20.44881151920245,11.341559825479012,0.897196261682243,1473.0,809.1071428571429,377.0,814.4531847331161
36,37,709.344,28.505678451972354,0.0,inf,3299.0,1415.079861111111,681.0,706.2357541071983
37,38,1164.999,14.260640778668247,12.719720407438585,0.8342151675485009,5904.0,2371.6680761099365,632.0,647.6021627261943
38,39,354.672,18.193943015357238,1.3328003749250113e-07,inf,5540.0,2616.8055555555557,1102.0,366.15702241951965
39,40,325.116,17.2969829225358,0.0,inf,1834.0,1453.4621212121212,1057.0,347.25829197546045
40,41,4406.307,27.856385176989733,15.333146564251058,0.790543526292532,10628.0,2512.4868641699272,779.0,1705.1047639855447
41,42,536.934,25.175211422131866,0.0,inf,3012.0,1154.2201834862385,591.0,548.1070490753058
42,43,30807.204,67.27990060033586,32.318557350103795,0.7328333723927818,16346.0,3718.1237607930925,705.0,6734.656320197208
43,44,60208.035,77.61223712717069,38.5749538243451,0.8524550146463943,33341.0,6107.398650030681,576.0,9480.197101335978
44,45,251.226,23.81292828226281,0.0,inf,6226.0,2629.6666666666665,1343.0,293.3452869101143
45,46,39733.116,62.588492462278936,32.842639413740876,0.8300061741098992,19515.0,2952.285333498636,331.0,7276.7341110789575
46,47,145.317,21.453801459693665,0.0,inf,1766.0,1112.6440677966102,585.0,188.97790308757556
47,48,42481.824,83.47183177003079,31.369127658509946,0.7850348186245505,9816.0,2556.0197704081634,520.0,8163.649479384639
48,49,7719.042,32.6742112561592,19.64532647830888,0.8674231940215889,5371.0,2239.6853860880665,704.0,2408.0420445953196
49,50,44338.926,65.048533479502,34.27206231917346,0.8325394256116172,17131.0,3269.6478169092325,529.0,7869.956592083251
50,51,38267.631,60.98795341177368,34.94468068630747,0.9210385914991998,29040.0,4978.321490635258,708.0,6530.691012479938
51,52,251.226,15.294576666944108,0.0,inf,1061.0,832.4215686274509,672.0,269.5835247449228
52,53,2012.271,30.963850610189102,5.444236250447222,0.9337142857142857,5278.0,1981.9155446756426,873.0,1198.918979349352
53,54,522.1560000000001,22.88104342842465,0.0,inf,3229.0,1501.7311320754718,756.0,525.7722301913552
54,55,57951.927,85.85055499031449,34.3996578042416,0.8029005289199797,28749.0,4576.77185600748,643.0,9908.724570649025
55,56,5339.784000000001,27.242869727726383,18.851857731565747,0.9202037351443124,9665.0,3215.7047970479703,653.0,1737.9591659637247
56,57,24607.833000000002,49.15263110469742,32.42438522876939,0.7576975580160776,13998.0,3013.481633470123,551.0,5670.919687247343
57,58,4411.233,26.593207629759313,16.834266536768276,0.9386792452830188,3750.0,1696.034059184813,399.0,1481.2880867924018
58,59,862.0500000000001,27.529829891847154,7.304926648346763,0.8120649651972157,6166.0,3225.9914285714285,1684.0,606.354589373911
59,60,68786.664,72.44284741996515,42.42054198533841,0.6329148347912795,10110.0,3402.2950443998852,814.0,13416.45252014144
60,61,78.816,21.66118878550298,0.0,inf,3373.0,2646.15625,1644.0,125.26699617827333
61,62,23607.855,53.950572173255956,26.95527098179811,0.7960302300473382,6496.0,2358.755868544601,674.0,5359.643547519707
62,63,507.37800000000004,24.983732393045027,5.2836635392135065,0.7573529411764706,2632.0,1041.4417475728155,516.0,448.6543218153539
63,64,7790.469,46.661302295285275,16.238580370642705,0.7340450220468786,20964.0,3707.1141321530195,571.0,2711.823812985053
64,65,56099.751000000004,68.82795239023791,35.84719823010873,0.8597365341788397,11199.0,3701.9294463713395,560.0,9089.561295082345
65,66,53053.020000000004,62.63995815381399,33.79943267830988,0.9032203958403221,15980.0,3965.357520891365,733.0,8388.866561697245
66,67,9982.539,36.32985811680017,20.807964363444185,0.9159322033898306,3548.0,1568.6614853195165,437.0,2681.12172905441
67,68,615.75,21.15845864793119,5.223505022414577,0.8992805755395683,2057.0,1053.052,681.0,463.60033959987686
68,69,975.3480000000001,20.028682453508125,8.711816069061728,0.9339622641509433,4019.0,2482.007575757576,1322.0,577.193267567767
69,70,35725.815,57.28283939175683,32.231198447255764,0.7743433696348494,16199.0,3627.330575663564,387.0,6923.414443630489
70,71,42060.651,65.5568577243789,31.27216908002388,0.8174333445024172,9290.0,3292.017567488435,620.0,7792.190149364453
71,72,55838.673,59.33361817591841,39.28653845425804,0.8288001754770783,18016.0,3713.669974857748,519.0,9236.453779540603
72,73,41976.909,71.56574385919343,33.012314018545645,0.680739734781914,17651.0,4159.833127970428,733.0,8571.023886221596
73,74,28016.625,47.21982923500801,29.83915893735587,0.9225466342254663,14087.0,5768.7693186813185,1164.0,5275.250418189268
74,75,3519.627,27.893047470482173,12.958928914110464,0.855688622754491,12152.0,4029.328901329601,791.0,1411.8057223055928
75,76,50319.090000000004,55.742226285556605,39.44882519304215,0.8746093582773236,14752.0,4176.125061184533,1103.0,8057.626407214144
76,77,2864.469,22.33692386397903,13.759229945242046,0.9057632398753894,2410.0,1426.6448839208942,784.0,1152.2528110847088
77,78,28415.631,47.56424753508641,32.70159437713778,0.8770716131975065,19663.0,5022.499349917656,1189.0,5526.166942542742
78,79,26706.309,49.212222209312586,30.529416055297798,0.7809709017574186,17502.0,4743.769713179009,1215.0,5662.293655271082
79,80,1391.595,19.16795007701395,10.450696982293907,0.8746130030959752,8911.0,3860.787610619469,1571.0,749.4950215726885
80,81,3581.202,21.17676326373729,16.516174650253603,0.9417098445595855,6325.0,2200.1038514442916,892.0,1288.6334710294627
81,82,50565.39,66.7639380087262,32.77784843869194,0.7454882167108464,15737.0,4009.7920603994153,700.0,10273.674572186863
82,83,52385.547,66.24874714930054,35.08802601370881,0.8317950723504106,12211.0,3799.5503784851194,983.0,8908.2182746065
83,84,1975.326,28.381318869206332,9.663622070026202,0.8774617067833698,4348.0,2800.1695760598504,1379.0,995.5612827833927
84,85,15428.232,51.3670511992784,22.133433268666266,0.597026305756767,14735.0,3654.3904853128993,978.0,4454.034930363087
85,86,2054.1420000000003,22.709733450689768,12.974992747923153,0.9164835164835167,4787.0,2936.322541966427,1460.0,934.3795048060422
86,87,37425.285,56.03011193398966,30.514652487715754,0.7799106913719653,10586.0,4508.8795656465945,1113.0,7310.456494136336
87,88,31932.795000000002,56.21504237308484,31.493942089875556,0.8963633849557522,26059.0,5516.581025838796,1102.0,5948.729470110488
88,89,1330.02,29.53191783074142,8.654243805116227,0.8780487804878048,3513.0,1859.8537037037038,1098.0,775.7128050068472
89,90,37981.923,61.48412985074364,32.414989323239574,0.6024769495233631,14524.0,4760.591466182478,1001.0,8060.445200990695
90,91,1123.128,36.80685014575924,0.0,inf,10641.0,6389.232456140351,2142.0,1071.3918946150425
91,92,51400.347,86.7468227722781,32.955690275914115,0.8138283352181882,18218.0,4262.691168719153,606.0,9125.381108623402
92,93,2204.385,38.71157019807022,5.48991094076617,0.9361924686192469,7890.0,3252.4391061452516,1388.0,1303.8447561230014
93,94,30972.225000000002,55.54321606395954,29.420779405698003,0.8426025194317879,22849.0,5435.075149105368,1008.0,6302.059068414858
94,95,1073.868,35.70735240373401,0.0,inf,6190.0,2503.9380733944954,1188.0,1025.3048996803889
95,96,1108.3500000000001,19.244971927864853,9.199997188568975,0.9355509355509357,4594.0,2601.288888888889,1269.0,623.799994379963
96,97,628.065,25.459671954768766,1.3328003749250113e-07,inf,2932.0,2020.270588235294,1146.0,620.3365827073014
97,98,2270.886,30.03213591948429,10.624700703781873,0.8298829882988299,6695.0,3230.123644251627,1180.0,1169.387356588639
98,99,37683.9,60.788143154922096,29.237606025444155,0.7820086889854332,13986.0,4125.812549019608,759.0,7532.878078410538
99,100,34597.761,60.254410684827754,30.372080988207593,0.5731597845601436,20459.0,5377.803232006834,1305.0,8387.723561464163
100,101,47489.103,49.127866078712096,40.81913553716694,0.8924323073362647,22093.0,6996.355842539288,865.0,7596.183997889082
101,102,1903.8990000000001,19.091424144124947,14.4216412201698,0.8804100227790432,8507.0,4671.595084087969,2156.0,897.6591206759163
102,103,28245.684,50.46253331418432,27.491382344557593,0.8420588883177913,19216.0,5203.293425183118,1235.0,5832.79011532392
103,104,677.325,24.81287921253785,0.0,inf,7183.0,3742.2254545454543,1890.0,669.9930596205379
104,105,632.991,27.149180435737346,2.6656007498500226e-07,inf,6876.0,3972.2023346303504,1990.0,636.3640181832532
105,106,38814.417,75.80336555438132,27.154231575679905,0.71268994211288,15170.0,4682.992766038455,558.0,8026.185436369302
106,107,935.94,20.269796992130278,8.319565915338641,0.8878504672897197,9426.0,5837.85,2346.0,577.957181897443
107,108,288.171,17.70431853864704,1.3328003749250113e-07,inf,5757.0,4079.948717948718,2625.0,307.45526066886794
108,109,10021.947,51.04181795167363,17.94216589507239,0.5603139630955659,15896.0,5488.236667485869,1875.0,3641.7670678600734
109,110,5536.8240000000005,44.139048089457425,8.64487036643475,0.8719937936384795,13872.0,2967.140569395018,529.0,2414.900874087242
110,111,231.52200000000002,19.81298208518918,2.2101993820356318e-07,inf,8116.0,5788.0,3242.0,258.97790308757556
111,112,2761.023,35.945648168662466,8.458749472683728,0.8932270916334661,5459.0,2474.818911685995,975.0,1354.9078044179269
112,113,440.877,20.67051904514408,1.3328003749250113e-07,inf,5718.0,3792.3743016759777,2290.0,451.90049426741
113,114,391.617,19.251566576913394,0.0,inf,10931.0,5004.270440251572,1891.0,403.33614175146374
114,115,53092.428,70.97049506888206,29.61268134154265,0.8246996709771214,23266.0,5401.683893115606,285.0,9318.531009419594
115,116,55346.073000000004,62.7029262315474,39.43130264070913,0.7114678318135765,14739.0,3911.325130167772,344.0,10998.654287383231
116,117,5105.799,41.359186637521645,8.795970123646162,0.6574690770694577,8049.0,3669.5262904003857,949.0,2476.1056862377386
117,118,6869.307,54.72519435871952,10.439359114083235,0.5522772277227723,8851.0,3628.933309429903,706.0,3316.2109576137577
118,119,10736.217,42.21648640655835,22.909051938821513,0.8336201950659783,11898.0,1806.0240880935994,363.0,3013.728965793257
119,120,3610.7580000000003,33.095304830945466,11.54840828059022,0.8203693340794628,7351.0,2409.8615279672576,864.0,1614.4273135923622
120,121,3325.05,29.304463678702348,8.619055805288271,0.8869908015768726,9172.0,2300.034814814815,834.0,1539.762512274513
121,122,1810.305,19.27247614849413,11.685764509449614,0.9245283018867925,4417.0,1994.4163265306122,813.0,851.7773848030055
122,123,12888.879,36.441913897859955,24.503529500630172,0.9139015019210618,3205.0,1217.4653162621823,296.0,3114.43388509308
123,124,2463.0,22.559838521409603,14.21213023858907,0.8976660682226212,9230.0,2557.041,420.0,1077.1941397474802
124,125,1017.219,45.004449204794604,0.0,inf,1120.0,793.1549636803874,586.0,996.4336047122813
125,126,298.023,17.396671719701235,0.0,inf,769.0,570.3140495867768,395.0,320.15702241951965
126,127,6132.87,28.976822744887944,20.067185947795068,0.8921533500537442,15975.0,2771.3144578313254,401.0,1965.331461712058
127,128,2302.905,29.1794084246098,12.088940783237732,0.7943925233644861,3967.0,1080.5925133689839,231.0,1128.4852989839044
128,129,290.634,22.202160057833897,9.424321830774485e-08,inf,744.0,503.0593220338983,345.0,316.23487219552294
129,130,5169.837,24.717992016347377,17.191594849892,0.9279398762157383,370.0,216.4730824202001,124.0,1692.7247480149872
130,131,6891.474,37.86574830868635,17.783149327188262,0.7370916754478398,15740.0,3240.0507505360974,89.0,2560.9614861749606
0,1,2719.152,33.95282823328864,8.815461668436663,0.8939271255060728,661.0,306.3713768115942,107.0,1368.1897485284196
1,2,6147.648,44.91947672616648,12.690054230038823,0.6254071661237784,693.0,324.26241987179486,30.0,2742.9747082450713
2,3,972.885,20.012154062444555,5.454624511598069,0.9449760765550238,1220.0,509.1898734177215,177.0,629.0021399613499
3,4,790.623,29.36493206533639,0.0,inf,1006.0,645.3707165109034,307.0,766.2953135659004
4,5,568.953,16.015790382099123,5.423462965852273,0.9390243902439024,1225.0,504.74891774891773,176.0,410.7527112839623
5,6,2073.846,45.93147153311049,5.478151664081108,0.7531305903398927,5985.0,2128.8432304038006,586.0,1327.0767501042342
6,7,3155.103,27.084946341365594,15.419249783372353,0.5908671586715867,5774.0,1310.567525370804,275.0,1535.0674736471092
7,8,189.651,21.140066060533997,0.0,inf,1805.0,1179.3766233766235,469.0,239.33614175146374
8,9,507.37800000000004,31.556826800179053,0.0,inf,7118.0,2402.330097087379,632.0,527.1848988513091
9,10,253.68900000000002,17.34459055577041,0.0,inf,1728.0,875.4077669902913,301.0,276.2852864955745
10,11,4381.677000000001,25.351280642056068,17.76735849083681,0.8363892806770099,6085.0,1204.9775154581225,133.0,1704.049088193628
11,12,9593.385,37.71400936842634,18.590625589968308,0.5731312536786345,14136.0,3287.306033376123,698.0,3462.577325776556
12,13,275.856,17.427473233512014,9.424321830774485e-08,inf,570.0,347.5357142857143,217.0,294.97790308757556
13,14,504.915,19.987985844557553,5.418466464065351,0.9276018099547512,609.0,278.5121951219512,122.0,395.32878957575485
14,15,44747.784,70.32125036815478,32.09756546543493,0.7067060837093512,17808.0,2920.237780713342,365.0,8802.708573363936
15,16,1650.21,25.822290658181256,10.803132882392468,0.8701298701298702,5597.0,2199.9626865671644,575.0,882.8074008044439
16,17,3655.092,30.43720187742016,13.898491897309418,0.8217054263565892,11524.0,1824.9838274932615,339.0,1521.4222130492421
17,18,35981.967000000004,64.14925678710048,31.641562025969375,0.7715341959334566,30714.0,4825.963036484359,528.0,7122.4578604231365
18,19,4854.573,38.461608706578524,13.33204974240121,0.6930379746835443,5556.0,1462.3779807204464,410.0,2120.1091878221077
19,20,3652.629,33.926574648829835,13.210308113998984,0.6674167416741674,14401.0,3686.469318948078,921.0,1817.9410405437802
20,21,30063.378,78.77055198495475,29.210277440600994,0.61855774590787,17030.0,3639.437981320662,514.0,7315.083583178104
21,22,3359.532,26.10414319186287,13.072617248687264,0.7085714285714285,19179.0,3391.8511730205278,638.0,1581.2412111954318
22,23,174.87300000000002,12.897998358863566,0.0,inf,6798.0,3174.0140845070423,1247.0,204.95961277027442
23,24,916.236,16.79206856033928,8.51456034128949,0.9323308270676691,1407.0,657.5537634408602,331.0,537.9913227855977
24,25,1571.394,20.648639025096927,11.342907314733711,0.9246376811594202,2743.0,1008.692789968652,263.0,777.9259891908591
25,26,1628.0430000000001,18.140510441130186,11.441856928878186,0.9167822468793343,1752.0,468.51134644478066,126.0,790.6107776461682
26,27,450.72900000000004,15.824318699872057,5.406783954246659,0.9195979899497488,2533.0,1388.6120218579235,693.0,348.58519929930253
27,28,8317.551,36.23190360641416,18.682425210639124,0.9179124762163631,6171.0,1678.41575362748,405.0,2363.1582997151218
28,29,406.39500000000004,13.778319030852643,5.481134228052234,0.9375000000000001,1429.0,667.1090909090909,328.0,311.76211957344333
29,30,14292.789,65.26901809356363,17.87372574138932,0.7836596893990547,15411.0,2696.077201447527,492.0,4283.896383446601
30,31,9379.104000000001,42.6588971829415,19.443601470534265,0.6267281105990784,30184.0,6400.5509453781515,510.0,3191.8419069895285
31,32,1817.694,23.124762180647508,10.646056426663627,0.8723404255319149,2581.0,1122.8482384823849,453.0,912.658202973265
32,33,751.215,28.77641447775942,1.3328003749250113e-07,inf,14043.0,5087.3442622950815,2129.0,733.0566347752543
33,34,24100.455,50.18808237937949,26.825389747343646,0.8076097722020469,17725.0,2840.460398569239,631.0,5249.5082821552205
34,35,933.477,16.3944016889866,9.264279600658172,0.9199029126213591,5395.0,1701.6279683377309,677.0,554.4315615824532
35,36,32873.661,50.90838137188607,36.42487957475591,0.8137422265577368,15451.0,3114.289128643141,687.0,6485.995970426768
36,37,3756.0750000000003,36.41599095915092,12.559115317129049,0.7828542094455853,10192.0,2444.790819672131,467.0,1598.5738065103853
37,38,857.124,27.488306283902865,0.0,inf,5829.0,2888.4971264367814,1191.0,819.7492513672553
38,39,1546.7640000000001,18.137562461144153,11.748334308670374,0.9167883211678833,10863.0,2203.0398089171977,385.0,759.0624679284385
39,40,645.306,18.807733264722323,5.420145613749984,0.891156462585034,9555.0,3355.374045801527,1469.0,470.13485061429276
40,41,906.384,28.212334234331397,2.6656007498500226e-07,inf,7128.0,3481.758152173913,1549.0,863.6118421325499
41,42,39117.366,67.39739139627977,29.721297081659507,0.7736749805144194,12310.0,3406.273139403098,545.0,7535.778652641649
42,43,41193.675,71.35293400713186,28.247035472021636,0.7493951070884488,32817.0,3977.8117189835575,517.0,9066.71503802165
43,44,1307.853,22.945982138002034,8.209164510057636,0.8954468802698146,1628.0,840.6516007532957,378.0,742.3181584007446
44,45,593.583,20.7378257953789,5.483955153995694,0.8992537313432835,4238.0,2130.0041493775934,1114.0,445.42173424803434
45,46,596.046,28.662122788500675,0.0,inf,8276.0,5673.94214876033,2555.0,599.0383444579531
46,47,4103.358,37.79152653995095,12.904776970711785,0.6875773834089971,10976.0,2518.6212484994,390.0,1785.4732658424848
47,48,1083.72,32.61551005432537,0.0,inf,6251.0,2543.2045454545455,1175.0,1038.5527236296857
48,49,1632.969,23.784976855885635,10.19063865134819,0.7068230277185502,5818.0,1783.5324283559578,520.0,920.2825957421255
49,50,60661.227,86.2067391969533,36.9305228678217,0.7983985995850623,35470.0,6191.390190425921,561.0,10416.944208492985
50,51,24068.436,58.14274776564692,29.797922733536147,0.6824498917522174,13634.0,3433.8739255014325,534.0,6136.672544766003
51,52,1027.0710000000001,36.12019316476507,0.0,inf,3472.0,1647.9064748201438,824.0,986.6122830883876
52,53,37124.799,54.77928305484656,32.8800141932872,0.8287332307015615,15724.0,3045.587208916606,356.0,7076.0621377157395
53,54,32775.141,71.74472612113303,29.658054316461364,0.7774596868427204,17065.0,2971.8820921319607,543.0,6827.539369526725
54,55,45139.401,63.78820548984729,32.78114188805426,0.7992934711500719,13925.0,3387.0045834015386,514.0,8198.063905601262
55,56,199.50300000000001,19.660184766622592,3.598797245409025,0.7570093457943926,2075.0,1047.1975308641975,581.0,235.26195714471527
56,57,37033.668,78.788663080353,29.77050989557764,0.8066090874953059,9090.0,2858.5277999467944,603.0,7339.181998461312
57,58,6896.400000000001,28.912982041339113,20.58313633719285,0.9156311314584696,14269.0,3786.3317857142856,730.0,2107.3439375519997
58,59,4724.034000000001,28.020375552541932,14.981167279037292,0.8933395435491384,9793.0,3173.5625651720543,791.0,1653.9513011234828
59,60,33885.954,54.348928535944374,34.34312234869006,0.9300344757655647,28424.0,5359.943959877889,764.0,5892.1154346340445
60,61,635.4540000000001,12.5067240532802,8.335110420741994,0.9084507042253521,1875.0,1186.8139534883721,609.0,415.99891937921234
61,62,57745.035,87.0106445168547,34.931783047587324,0.7515868436237738,22107.0,4609.645126892728,585.0,9945.877303299078
62,63,4918.611,28.676395977585013,17.236951110202423,0.9297020484171321,3973.0,1578.674011016525,439.0,1613.7208001329966
63,64,431.02500000000003,21.47000502283434,0.0,inf,2891.0,1856.2571428571428,1116.0,440.58396570076053
64,65,69853.143,68.99033358636893,42.19858245151306,0.7172010924539752,12397.0,3419.882232643419,696.0,11568.492908810607
65,66,1756.1190000000001,30.11341168424299,9.202311999771085,0.7617521367521368,6906.0,2815.0266479663396,1324.0,1000.1926778867644
66,67,22997.031,69.32689161376915,24.979076332985066,0.7730584533863222,5623.0,2404.8833672485807,775.0,5476.036957906097
67,68,921.162,25.78496050399005,7.7674628250501,0.8480725623582767,2287.0,897.6737967914438,379.0,607.4901120461346
68,69,1524.597,23.886595904646356,5.502882122009197,0.9266467065868262,3207.0,1035.956381260097,294.0,921.8178469087109
69,70,6058.9800000000005,37.21516123959842,14.415815156629213,0.8148393507784034,17840.0,3707.160975609756,554.0,2153.3923134506804
70,71,54067.776000000005,70.36549327727874,36.37362107109436,0.8202981951347109,20817.0,3855.122631195335,512.0,9155.396416240967
71,72,1950.6960000000001,19.82881491081966,11.656244946733066,0.9187935034802784,1080.0,658.689393939394,354.0,895.5506231186317
72,73,9622.941,33.49751398365828,21.903704617934785,0.9025179025179025,3866.0,1632.0097261325825,429.0,2624.3297227284493
73,74,47523.585,58.749023489057954,34.922991839216365,0.9161483310384122,19059.0,4353.448199015289,790.0,7594.2002651878975
74,75,455.65500000000003,21.6880229594142,0.0,inf,2655.0,1817.054054054054,1128.0,457.41399152746703
75,76,35068.194,53.24877186917393,33.191011099071225,0.8965430388514578,11558.0,3343.922320550639,399.0,6377.5277641619305
76,77,155.169,15.26944655165634,0.0,inf,2469.0,1559.7619047619048,787.0,186.33570079562602
77,78,53023.464,61.493573997582864,37.99238353045316,0.7914996874885106,14882.0,3803.262216648086,604.0,9107.314085939677
78,79,42592.659,57.679399828776724,33.51195036960978,0.8059750186428039,8897.0,3235.2463424507027,565.0,7821.102079005072
79,80,248.763,14.027593581410317,0.0,inf,1066.0,714.9009900990098,456.0,267.5835247449228
80,81,28886.064000000002,49.78067077513282,30.54623764755399,0.9088654680719158,15122.0,5554.31156207367,928.0,5439.757116856141
81,82,295.56,14.651971803508077,0.0,inf,1471.0,1258.1916666666666,1060.0,309.5926699035734
82,83,42927.627,63.57733915459301,31.038967742071,0.8256667772040361,18779.0,4455.800504905617,1000.0,7769.391280139533
83,84,3504.849,24.301141130210173,13.835365601082026,0.9222294232015554,12215.0,4104.90934645116,1133.0,1334.6727102832842
84,85,50242.737,55.16850682863116,39.571565855259216,0.894183141191426,14468.0,4140.085886563067,1080.0,7984.663354901169
85,86,12280.518,56.74157507151012,16.1482273435766,0.7001825586294059,6388.0,2410.9159647011634,885.0,3956.8252994801646
86,87,27617.619000000002,49.44224048252545,31.20809258579319,0.638917378917379,24279.0,5064.43262284848,1109.0,6360.886969500329
87,88,2866.9320000000002,23.04220311842167,13.888022238507585,0.9058365758754865,2196.0,1339.7242268041236,789.0,1162.733722205258
88,89,48255.096000000005,55.294005526457894,42.52236406630701,0.6811055101686077,16796.0,4549.4837178440175,1064.0,9251.71595674004
89,90,4529.457,22.698892395069937,18.921833651578275,0.9548286604361371,4908.0,2242.521479064709,947.0,1491.6279754195405
90,91,362.06100000000004,18.533909549506895,0.0,inf,3409.0,2287.8503401360545,1365.0,374.78093439416807
91,92,27558.507,57.42000313694374,27.847031594386184,0.629585865406257,18925.0,4602.767360800786,1375.0,6560.5102350155985
92,93,48897.939,64.37386587684293,33.30751757350578,0.8068685226579962,14139.0,3835.304487986702,993.0,8606.236305651846
93,94,15209.025,53.822678561103274,21.526734904702828,0.6096356994767499,7191.0,2753.6626720647773,800.0,4429.037142033735
94,95,35144.547,67.68275840683657,27.882759399194427,0.8427238365225608,29602.0,5577.070222159927,822.0,6708.722566296164
95,96,35624.832,54.82788054997361,30.33571820232134,0.8115356561746059,13138.0,4740.226078539823,1308.0,6861.0791984531115
96,97,2625.558,30.903414615166227,11.30436883942624,0.8187403993855606,4719.0,2615.143527204503,1506.0,1243.0616804351766
97,98,37954.83,57.41074957254564,32.258682795462455,0.7709240082045126,15997.0,4957.6258922777415,900.0,7454.749849683901
98,99,219.207,13.761323852978016,0.0,inf,1227.0,1102.0898876404494,931.0,238.33570079562605
99,100,52747.608,92.16442933336211,32.85250959209421,0.816003048199657,21143.0,4223.511159880463,584.0,9304.913240318065
100,101,583.731,20.16129548110412,5.482483855987749,0.8843283582089552,5961.0,2738.012658227848,1389.0,441.3500473901852
101,102,1628.0430000000001,26.72771512162181,5.4477632125927355,0.9180555555555555,5866.0,2804.484114977307,1364.0,1001.1565181378191
102,103,2660.04,39.5359378156793,11.35704929471639,0.8633093525179856,25851.0,7167.991666666667,1573.0,1355.4432498701044
103,104,33149.517,56.23755850176162,29.009206236429822,0.7436322448754075,15187.0,4032.4150382643584,876.0,7253.225168970161
104,105,45301.959,64.97719848696748,41.02953058273683,0.441608643457383,20464.0,4987.603001141739,819.0,11167.056275613388
105,106,30048.600000000002,60.39665040823504,25.287983241904875,0.6564080490691919,17242.0,4991.055655737705,679.0,6977.7020598940735
106,107,428.562,20.0553056970269,5.247748471994497,0.8405797101449275,6080.0,2970.9712643678163,1254.0,368.8124903545581
107,108,2866.9320000000002,23.48803924687348,13.390943003261308,0.857774502579219,18667.0,6612.843642611684,2215.0,1220.7398774296803
108,109,1209.333,35.169067705813966,0.0,inf,3205.0,2120.38900203666,1225.0,1144.708423181692
109,110,2628.021,26.83686706680345,8.816297103547447,0.8536,4133.0,2301.501405810684,1211.0,1297.3332433434916
